,0
825,https://www.patheos.com/blogs/adamantinemuse/2018/10/skylla-daughter-of-hekate/
826,https://www.patheos.com/blogs/brotherrichard/2016/08/democrat-scott-harbach-says-his-party-has-become-the-atheist-party/
827,https://www.patheos.com/blogs/betweentheshadows/2019/02/from-the-shadows-d-j-conway-and-the-vicissitudes-of-the-internet/
828,https://www.patheos.com/blogs/tokenskeptic/2018/01/token-skeptic-2018-fringeworld-media-launch/
829,https://www.patheos.com/blogs/bornagaincatholic/2018/07/the-best-car-accident-ive-ever-seen/
830,https://www.patheos.com/blogs/carlmccolman/2019/04/intention-attention-and-the-practice-of-contemplative-prayer/
831,https://www.patheos.com/blogs/thenakedjesus/2018/04/whats-the-white-evangelical-church-doing-to-be-part-of-the-solution/
832,https://www.patheos.com/blogs/miraclegirl/2018/02/nunes-memo-memes-watergate-nunes-nonsense/
833,https://www.patheos.com/blogs/laughingindisbelief/2019/03/iceland-declares-all-religions-as-weapons-of-mass-destruction/
834,https://www.patheos.com/blogs/divergence/2019/03/05/of-god-and-borders/
835,https://www.patheos.com/blogs/themuslimhippie/2017/12/10/suicidality-muslim-part-2/
836,https://www.patheos.com/blogs/thepangeablog/2018/05/15/does-god-plan-everything-that-happens-4-views/
837,https://www.patheos.com/blogs/duffy/2014/12/mary-gives-a-crap/
838,https://www.patheos.com/blogs/thepangeablog/2018/06/15/romans-13-doesnt-give-government-an-ethical-blank-check/
839,https://www.patheos.com/blogs/theruleandtheraven/2018/03/12/lifted-will-draw-things/
840,https://www.patheos.com/blogs/oneummahmanyvoices/2015/04/the-good-the-bad-and-the-entertaining/
841,https://www.patheos.com/blogs/waystationinthewilderness/2019/02/1111/
842,https://www.patheos.com/blogs/loveinshallah/2015/05/14/silent-dhikr/
843,https://www.patheos.com/blogs/dirtheartwitch/2019/01/seeing-path-clearly-imbolc-advice-goddess/
844,https://www.patheos.com/blogs/stevethemissionary/2017/06/hows-prayer-life-june-2017/
845,https://www.patheos.com/blogs/awaywiththewitch/2018/12/sigil-magick-for-change/
846,https://www.patheos.com/blogs/merechrisianity/2018/10/you-dont-have-to-fight-every-battle/
847,https://www.patheos.com/blogs/christianityforthesbnr/2017/01/speaking-out-for-integrity-and-dr-marc-gafni-part-ii-of-iii/
848,https://www.patheos.com/blogs/templeofthefuture/2018/04/you-have-no-right-to-own-a-gun/
849,https://www.patheos.com/blogs/thehighcalling/2015/08/three-questions-you-must-answer-before-you-die/
850,https://www.patheos.com/blogs/thefreethinker/2019/04/anti-vax-student-sues-kentucky-health-authority-and-loses/
851,https://www.patheos.com/blogs/faithwalkers/2017/07/teach-love-sam-sorbo-school-year-devotional/
852,https://www.patheos.com/blogs/singod/2019/02/north-carolina-anti-immigrant-ice/
853,https://www.patheos.com/blogs/ecopreacher/2019/01/what-is-good-preaching-sermon-about-sermons/
854,https://www.patheos.com/blogs/theluckyones/2018/06/the-emperors-new-bones/
855,https://www.patheos.com/blogs/whiskeypreacher/2016/11/awmppodcast-interview-kathy-escobar/
856,https://www.patheos.com/blogs/waystationinthewilderness/2019/03/1252/
857,https://www.patheos.com/blogs/betweentheshadows/2018/12/witchcraft-voodoo-sacred-art/
858,https://www.patheos.com/blogs/todojustice/2018/07/04/womens-unalienable-rights-cannot-be-subject-to-whims/
859,https://www.patheos.com/blogs/spiritualitychannelseries/2017/04/iphone-sacred-secular-ritual-things-matter/
860,https://www.patheos.com/blogs/yearofpolygamy/2016/09/other-sheep-fear/
861,https://www.patheos.com/blogs/popculturecoramdeo/2018/09/episode-alert-next-gen/
862,https://www.patheos.com/blogs/heavenlycreatures/2016/09/confessions-of-an-office-and-school-supply-addict/
863,https://www.patheos.com/blogs/drlaurelshaler/2018/11/thanksgiving-an-opportunity-for-gratitude-or-gluttony/
864,https://www.patheos.com/blogs/anotherbreedoffaith/2018/10/nothing-matters-part-4-god-is-nothingness/
865,https://www.patheos.com/blogs/carlgregg/2018/11/history-teaches-us-to-resist/
866,https://www.patheos.com/blogs/henrykarlson/2019/03/despair/
867,https://www.patheos.com/blogs/ahappymedium/2019/04/apriloracle/
868,https://www.patheos.com/blogs/theglobalcatholicreview/2018/12/15-fascinating-facts-about-the-virgin-of-guadalupe/
869,https://www.patheos.com/blogs/betweentwokingdoms/2018/12/suspiria-and-the-hidden-sacred/
870,https://www.patheos.com/blogs/hearthandhome/2018/04/living-in-the-light-taking-steps-toward-healing/
871,https://www.patheos.com/blogs/kacealexander/2018/12/no-new-year-resolutions/
872,https://www.patheos.com/blogs/voodoouniverse/2019/03/the-pagan-bookshelf-black-voices-by-lisa-jade/
873,https://www.patheos.com/blogs/beyondalltelling/2019/01/the-eros-of-holy-friendship/
874,https://www.patheos.com/blogs/sisterrosemovies/2018/12/magisterium-of-the-people-the-story-of-the-peoples-pastoral-appalachia-to-premiere-christmas-day/
875,https://www.patheos.com/blogs/ilchilee/2018/10/29/two-simple-breathing-techniques-that-your-brain-will-love/
876,https://www.patheos.com/blogs/hawkeye/2017/08/convenient-untruth-of-al-gores-posthumanism/
877,https://www.patheos.com/blogs/bythepalemoonlight/2019/03/the-wu-way-going-with-the-flow/
878,https://www.patheos.com/blogs/progressiveamerican/2018/11/conservatives-make-god-complicit-in-evil/
879,https://www.patheos.com/blogs/holyscapes/2018/11/a-night-for-all-souls-in-the-local-cemetery/
880,https://www.patheos.com/blogs/purposeinleadership/2016/05/31/how-do-you-work-in-the-247-culture/
881,https://www.patheos.com/blogs/troublerofisrael/2019/02/dear-pastors-stop-apologizing-for-the-sacraments/
882,https://www.patheos.com/blogs/sabrshukr/2017/09/future-imams-islam-america/
883,https://www.patheos.com/blogs/christopherdcunningham/2019/02/supreme-court-deals-blow-to-religious-freedom/
884,https://www.patheos.com/blogs/manlytrainingministries/2019/03/wisdom-life/
885,https://www.patheos.com/blogs/starlight/2019/04/self-initiated-people-should-be-honest-and-up-front-about-it/
886,https://www.patheos.com/blogs/starlight/2019/04/ear-worms-messages-from-the-shadow-self/
887,https://www.patheos.com/blogs/anxiousbench/2019/04/radical-baptist-koinonia-farm/
888,https://www.patheos.com/blogs/throughbrokenroses/2018/07/30/burnt-to-the-ground/
889,https://www.patheos.com/blogs/azizpoonawalla/2018/08/the-case-for-medicare-for-all/
890,https://www.patheos.com/blogs/seekingshanti/2017/04/pluralism-to-promote-science-based-policy/
891,https://www.patheos.com/blogs/popculturecoramdeo/2018/10/tragedy-of-laurie-strode-the-survivor/
892,https://www.patheos.com/blogs/gregepstein/2016/03/enjoying-the-happiness-of-others/
893,https://www.patheos.com/blogs/oikonomia/2017/01/thomas-sowell-origins-prosperity/
894,https://www.patheos.com/blogs/beyondalltelling/2018/11/hierarchy-and-obedience-an-american-bishop-who-would-listen/
895,https://www.patheos.com/blogs/devonfranklin/2016/09/video-what-we-told-oprah-about-sex/
896,https://www.patheos.com/blogs/whowechoosetobe/2018/08/when-you-unwoman-a-trans-woman-you-unwoman-me/
897,https://www.patheos.com/blogs/rationalsufi/2018/02/impact-ideology-american-foreign-policy-muslim-world/
898,https://www.patheos.com/blogs/everydayethics/2017/03/3-criticisms-pascals-wager/
899,https://www.patheos.com/blogs/faithinpubliclife/2019/01/the-moral-vision-trump-should-have-delivered/
900,https://www.patheos.com/blogs/chartingchurchleadership/2015/10/check-birth-rates/
901,https://www.patheos.com/blogs/themuslimhippie/2018/04/18/im-a-mental-health-patient-first/
902,https://www.patheos.com/blogs/singod/2018/10/announcing-latinx-humanist-alliance/
903,https://www.patheos.com/blogs/mercynotsacrifice/2019/03/05/testimony-from-a-queer-african-christian/
904,https://www.patheos.com/blogs/translatingworlds/2018/09/growth-and-reproduction-of-wiccan-temples/
905,https://www.patheos.com/blogs/oldthingsnew/2019/01/joy-in-work-and-work-in-joy-third-sunday-after-epiphany/
906,https://www.patheos.com/blogs/sarahoverthemoon/2015/07/pro-life-feminism/
907,https://www.patheos.com/blogs/debraengleeverydaymiracles/2017/02/peace-is-yours-heres-how/
908,https://www.patheos.com/blogs/elpuente/2016/07/black-lives-matter-and-the-preferential-option-for-the-poor/
909,https://www.patheos.com/blogs/sarahthebarge/2018/11/no-place-love-wont-go/
910,https://www.patheos.com/blogs/heartfelt/2018/01/metoo-aziz-ansari-sexual-coercion-asking-right-questions/
911,https://www.patheos.com/blogs/notalonespecialneedsparenting/2019/01/im-not-supermom/
912,https://www.patheos.com/blogs/faithonthecouch/2019/04/to-cohabitate-or-not-to-cohabitate-that-is-the-question/
913,https://www.patheos.com/blogs/someassemblyrequired/2019/03/5-conversations-to-have-with-your-teen-about-college/
914,https://www.patheos.com/blogs/philfoxrose/2014/08/great-bible-intro-is-that-much-better-as-e-textbook/
915,https://www.patheos.com/blogs/jonathanwilsonhartgrove/2015/01/racialjusticeepiphany-shine-the-light-on-inequality/
916,https://www.patheos.com/blogs/withtheatheistsinthefoxholes/2018/11/finding-thankfulness/
917,https://www.patheos.com/blogs/faithwalkers/2016/07/campus-outreach-a-story-of-abundant-faith/
918,https://www.patheos.com/blogs/reasonadvocates/2019/03/13/an-infidel-reads-the-quran-chapter-18/
919,https://www.patheos.com/blogs/chartingchurchleadership/2015/12/follow-a-jewish-carpenter-joseph/
920,https://www.patheos.com/blogs/rolandwarren/2018/04/what-pro-life-man-should-say-about-abortion/
921,https://www.patheos.com/blogs/clintschnekloth/2019/03/church-by-the-numbers/
922,https://www.patheos.com/blogs/faithandfinance/2018/11/23/is-it-ok-to-tithe-with-a-credit-card/
923,https://www.patheos.com/blogs/susanwright/2019/04/trump-buffer-vows-to-work-to-diminish-effectiveness-of-the-fbi/
924,https://www.patheos.com/blogs/markdriscoll/2018/09/4-things-you-need-to-know-about-the-holy-spirit-to-live-a-spirit-filled-life/
925,https://www.patheos.com/blogs/godzooks/2019/04/bible-literacy-public-schools-nonreligious/
926,https://www.patheos.com/blogs/steelmagnificat/2019/03/8473/
927,https://www.patheos.com/blogs/catholicauthenticity/2019/02/fault-on-my-side-how-alcoholism-and-abuse-warp-culpability/
928,https://www.patheos.com/blogs/sarahthebarge/2018/11/why-christmas-should-be-cancelled-this-year/
929,https://www.patheos.com/blogs/debraengleeverydaymiracles/2017/02/911/
930,https://www.patheos.com/blogs/panmankey/2019/02/big-name-pagans/
931,https://www.patheos.com/blogs/bethanyanderson/2012/08/hope-on-a-tuesday/
932,https://www.patheos.com/blogs/askamuslim/2019/03/islamophobia-is-real-not-fake-news/
933,https://www.patheos.com/blogs/sisterrosemovies/2019/04/the-public-takes-a-stand-in-the-cincinnati-library/
934,https://www.patheos.com/blogs/secularcinephile/2019/03/leaving-neverland-honoring-the-effects-of-trauma/
935,https://www.patheos.com/blogs/visions-of-vocation/2016/03/three-words-we-should-care-more-about/
936,https://www.patheos.com/blogs/markdriscoll/2018/07/are-christians-just-mean-people/
937,https://www.patheos.com/blogs/throughcatholiclenses/2019/04/autistic-children-should-receive-first-communion/
938,https://www.patheos.com/blogs/godzooks/2019/04/nones-christianity-atheists-churches-declining/
939,https://www.patheos.com/blogs/mmw/2015/11/friday-links-32/
940,https://www.patheos.com/blogs/secularoutpost/2019/03/22/41000-denominations/
941,https://www.patheos.com/blogs/timwright/2016/12/grandpas-christmas-prayer-granddaughters/
942,https://www.patheos.com/blogs/ilchilee/2018/08/28/how-to-brighten-your-day-with-sunrise-meditation-even-on-a-rainy-day/
943,https://www.patheos.com/blogs/deaconsbench/2019/04/maybe-we-need-more-priests-like-this-today/
944,https://www.patheos.com/blogs/geneveith/2019/03/europes-plan-to-ban-the-internet/
945,https://www.patheos.com/blogs/jacksonwu/2019/03/20/sinicized-christianity-is-not-christianity/
946,https://www.patheos.com/blogs/samudra/2018/07/interviews-with-non-indian-hindus-allegra-lovejoy/
947,https://www.patheos.com/blogs/blinkyandsal/2019/03/an-ode-to-the-bagel-a-haiku/
948,https://www.patheos.com/blogs/catholicauthenticity/2019/03/why-am-i-still-writing-for-patheos-catholic/
949,https://www.patheos.com/blogs/mishamagdalene/2018/11/interview-shannon-barber/
950,https://www.patheos.com/blogs/oneummahmanyvoices/2015/04/every-islamophobes-worst-nightmare-2/
951,https://www.patheos.com/blogs/jimerwin/2019/01/23/how-to-encourage-positive-church-community/
952,https://www.patheos.com/blogs/thegraffitiwall/2016/05/10-important-tips-for-the-new-black-atheist/
953,https://www.patheos.com/blogs/europeancommunion/2018/09/germany-poland-cardinal-marx-nationalism-catholic/
954,https://www.patheos.com/blogs/cracksinpomo/2018/09/help-me-with-your-thoughts-on-catholic-social-teaching/
955,https://www.patheos.com/blogs/theprivilegeofparenting/2018/05/dear-commencement-speakers-a-mothers-plea/
956,https://www.patheos.com/blogs/thoughtfulpastor/2019/02/26/obsession-other-peoples-genitalia/
957,https://www.patheos.com/blogs/wheelsfaith/2016/11/gods-mirror/
958,https://www.patheos.com/blogs/geneveith/2019/04/tolkien-the-television-series/
959,https://www.patheos.com/blogs/philfoxrose/2015/09/the-sea-change-of-mercy-and-forgiveness/
960,https://www.patheos.com/blogs/soapboxredemption/2018/06/on-metaphysical-necessity/
961,https://www.patheos.com/blogs/askangus/2019/01/ask-angus-44-the-good-old-days/
962,https://www.patheos.com/blogs/courageforlife/2019/04/choose-character-over-compromise/
963,https://www.patheos.com/blogs/someassemblyrequired/2019/04/stop-the-repeating-merry-go-round/
964,https://www.patheos.com/blogs/muslimsforasafeamerica/2012/12/according-to-the-quran-when-are-muslims-required-to-fight-and-against-whom/
965,https://www.patheos.com/blogs/geneveith/2019/04/happy-cranach-day-2/
966,https://www.patheos.com/blogs/catholicnews/2017/11/wealthy-foundation-aims-to-redefine-religious-freedom-and-christianity-too/
967,https://www.patheos.com/blogs/revealingyourluminessence/2016/05/explore-and-see-anew/
968,https://www.patheos.com/blogs/cracksinpomo/2019/01/blessed-is-the-fruit-of-your-wounds-abortion-and-the-risk-of-accompaniment/
969,https://www.patheos.com/blogs/hindtrospectives/2018/02/ertugrul-your-muslim-friends-new-bey/
970,https://www.patheos.com/blogs/quranalyzeit/2015/06/29/giving-for-the-sake-of-giving-not-for-heavenly-rewards-quranalyze-it/
971,https://www.patheos.com/blogs/sabrshukr/2018/10/beyond-boycotts-protests-building-real-political-capital-for-muslim-americans/
972,https://www.patheos.com/blogs/steelmagnificat/2019/04/8545/
973,https://www.patheos.com/blogs/christopherdcunningham/2019/01/religious-freedom-already-part-of-2020-presidential-campaign/
974,https://www.patheos.com/blogs/seanlowe/2017/03/time-skipped-church-noticed-catherine-crying/
975,https://www.patheos.com/blogs/pickledpencil/2017/07/need-know-austrian-school-mises-u-2017/
976,https://www.patheos.com/blogs/notesfromthetemple/2017/12/happy-christmas/
977,https://www.patheos.com/blogs/theinnerroom/2016/09/voiceoftheheart/
978,https://www.patheos.com/blogs/pilgrimsroadtrip/2017/04/still-easter-one-thing/
979,https://www.patheos.com/blogs/theluckyones/2019/03/4-the-bloody-bones-of-london/
980,https://www.patheos.com/blogs/mysticpost/2019/04/09/catholic-media-medjugorje-and-the-parallels-to-rachel-maddow-and-fake-news%ef%bb%bf/
981,https://www.patheos.com/blogs/fuller/2018/03/kate-bowler-on-suffering/
982,https://www.patheos.com/blogs/bethanyanderson/2019/01/850/
983,https://www.patheos.com/blogs/politicsblue/2018/11/a-pep-talk-for-everyday-resisters/
984,https://www.patheos.com/blogs/fromacommonwell/2019/02/building-a-devotional-practice-with-the-sky/
985,https://www.patheos.com/blogs/steelmagnificat/2019/04/among-pines/
986,https://www.patheos.com/blogs/jameswellman/2017/02/princeton-theological-statement-american-first/
987,https://www.patheos.com/blogs/voodoouniverse/2019/04/unpopular-opinions-isaac-bonewits-adf-and-the-question-of-voodoo-edition/
988,https://www.patheos.com/blogs/byathameandstang/2019/04/mercurial-sepll-combat-writers-block/
989,https://www.patheos.com/blogs/soulandcity/2018/02/exploring-limits-nurture-nature-feminism/
990,https://www.patheos.com/blogs/poisonersapothecary/2019/03/11/1837/
991,https://www.patheos.com/blogs/fuller/2018/05/the-future-of-fuller-discernment-in-the-whirlwind/
992,https://www.patheos.com/blogs/orthodoxyincommunionwithrome/2018/10/canada-and-cannabis-one-catholic-response/
993,https://www.patheos.com/blogs/panmankey/2019/03/witchcraft-dion-fortune/
994,https://www.patheos.com/blogs/essenceoftheone/2018/04/hello-rumi-tuesday-with-passion/
995,https://www.patheos.com/blogs/spiritualnaturalist/2017/07/river-volleyball-secular-spirituality/
